100	0.010528
101	0.003424
102	0.00932
103	0.003655
104	0.004438
105	0.013657
106	0.006874
107	0.008753
108	0.003335
109	0.003537
110	0.013831
111	0.005512
112	0.014009
113	0.003737
114	0.008421
115	0.017456
116	0.022828
117	0.015056
118	0.004349
119	0.004041
120	0.006469
121	0.007581
122	0.009341
123	0.00871
124	0.011076
125	0.008338
126	0.010532
127	0.004897
128	0.017279
129	0.015142
130	0.004975
131	0.014932
132	0.013121
133	0.005132
134	0.016742
135	0.005244
136	0.008735
137	0.007734
138	0.012278
139	0.0078
140	0.005891
141	0.00819
142	0.019755
143	0.005802
144	0.006649
145	0.009413
146	0.006221
147	0.008938
148	0.010885
149	0.014042
150	0.012895
151	0.008796
152	0.009094
153	0.015627
154	0.009067
155	0.018748
156	0.006931
157	0.019158
158	0.00902
159	0.010083
160	0.019328
161	0.011578
162	0.013517
163	0.0146
164	0.009489
165	0.011006
166	0.015854
167	0.007872
168	0.014104
169	0.025023
170	0.010419
171	0.030087
172	0.008251
173	0.011462
174	0.011492
175	0.011259
176	0.015446
177	0.008854
178	0.013309
179	0.011772
180	0.012821
181	0.020235
182	0.013285
183	0.015464
184	0.020589
185	0.015168
186	0.009945
187	0.009784
188	0.012374
189	0.013188
190	0.0142
191	0.017263
192	0.011515
193	0.0313
194	0.017137
195	0.011106
196	0.013895
197	0.012893
198	0.013999
199	0.016428
200	0.013939
201	0.0158
202	0.013459
203	0.011428
204	0.017837
205	0.014467
206	0.019359
207	0.021286
208	0.012826
209	0.015181
210	0.020959
211	0.018594
212	0.012508
213	0.0166
214	0.01543
215	0.026983
216	0.03395
217	0.020827
218	0.01852
219	0.01894
220	0.017772
221	0.013892
222	0.019683
223	0.017173
224	0.02449
225	0.028114
226	0.017092
227	0.02296
228	0.017127
229	0.01777
230	0.019893
231	0.0171
232	0.016986
233	0.022319
234	0.018632
235	0.020032
236	0.017992
237	0.022505
238	0.020468
239	0.018136
240	0.023812
241	0.018125
242	0.020218
243	0.023752
244	0.018239
245	0.020118
246	0.016679
247	0.019116
248	0.019345
249	0.021777
250	0.021281
251	0.024669
252	0.019817
253	0.021543
254	0.03112
255	0.020225
256	0.021388
257	0.020846
258	0.024363
259	0.032992
260	0.023173
261	0.023533
262	0.036325
263	0.031702
264	0.021142
265	0.02111
266	0.027558
267	0.02287
268	0.024511
269	0.024768
270	0.02272
271	0.021789
272	0.022694
273	0.02186
274	0.021325
275	0.02683
276	0.026401
277	0.026054
278	0.028686
279	0.027105
280	0.024901
281	0.032649
282	0.025289
283	0.023532
284	0.024077
285	0.023801
286	0.034082
287	0.025012
288	0.024258
289	0.025327
290	0.03128
291	0.033307
292	0.026194
293	0.026139
294	0.030841
295	0.027784
296	0.034748
297	0.027007
298	0.041763
299	0.027688
300	0.036228
301	0.034547
302	0.026269
303	0.031669
304	0.02942
305	0.027409
306	0.037158
307	0.026938
308	0.032147
309	0.032218
310	0.02921
311	0.028443
312	0.02751
313	0.045763
314	0.03677
315	0.032071
316	0.031908
317	0.031398
318	0.028539
319	0.031098
320	0.03686
321	0.033359
322	0.032209
323	0.032623
324	0.031707
325	0.033768
326	0.032229
327	0.03594
328	0.034943
329	0.031597
330	0.033427
331	0.034939
332	0.033256
333	0.038357
334	0.043089
335	0.033924
336	0.039605
337	0.048932
338	0.043848
339	0.036158
340	0.033692
341	0.031899
342	0.034017
343	0.033462
344	0.045764
345	0.035661
346	0.033002
347	0.038136
348	0.038265
349	0.034728
350	0.043305
351	0.03666
352	0.042606
353	0.035984
354	0.038802
355	0.035205
356	0.037422
357	0.046614
358	0.043523
359	0.050869
360	0.037719
361	0.03788
362	0.051594
363	0.042022
364	0.038379
365	0.04286
366	0.039514
367	0.039045
368	0.038603
369	0.041273
370	0.042984
371	0.040175
372	0.041668
373	0.045167
374	0.041477
375	0.042354
376	0.039715
377	0.041164
378	0.040822
379	0.042644
380	0.052337
381	0.044073
382	0.044314
383	0.039447
384	0.040091
385	0.05333
386	0.040661
387	0.04598
388	0.043826
389	0.042798
390	0.057503
391	0.044623
392	0.044356
393	0.046336
394	0.051576
395	0.042457
396	0.059971
397	0.042466
398	0.059408
399	0.045498
400	0.042612
401	0.048966
402	0.044982
403	0.052888
404	0.043833
405	0.049437
406	0.047988
407	0.049861
408	0.047332
409	0.046981
410	0.052781
411	0.050792
412	0.050396
413	0.066108
414	0.048086
415	0.049661
416	0.058654
417	0.049522
418	0.047041
419	0.048691
420	0.047597
421	0.053251
422	0.0476
423	0.048578
424	0.050074
425	0.04992
426	0.060377
427	0.052371
428	0.051876
429	0.050461
430	0.04938
431	0.053718
432	0.054341
433	0.06284
434	0.063953
435	0.052155
436	0.054048
437	0.060391
438	0.054855
439	0.05394
440	0.060411
441	0.056273
442	0.055265
443	0.055525
444	0.053351
445	0.052348
446	0.05868
447	0.054862
448	0.066613
449	0.06624
450	0.056283
451	0.053998
452	0.066312
453	0.073232
454	0.055437
455	0.0579
456	0.061418
457	0.05914
458	0.056976
459	0.058315
460	0.056963
461	0.059748
462	0.058114
463	0.07081
464	0.06153
465	0.067247
466	0.067499
467	0.065806
468	0.064213
